,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,two_year_recid,decile_score,sex_Male,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_M,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
4052,26,0,0,0,2,607.0,0,4,True,False,False,False,False,False,False,False,False
4053,23,1,0,0,4,-1.0,0,9,True,False,True,False,False,False,False,False,False
4054,27,0,0,0,5,-12.0,0,4,True,False,False,True,False,True,False,False,False
4055,44,0,0,0,6,-1.0,1,6,True,False,False,False,False,True,False,False,False
4056,23,0,0,0,2,334.0,1,3,True,False,True,True,False,False,False,False,False
4057,26,0,0,0,0,-1.0,0,5,True,False,False,True,False,False,False,False,False
4058,23,0,0,0,2,-1.0,0,6,False,False,True,True,False,True,False,False,False
4059,27,0,0,0,3,-1.0,1,9,True,False,False,False,False,False,False,False,False
4060,46,0,0,0,1,-1.0,0,2,False,True,False,False,False,True,False,False,False
4061,27,1,0,0,1,0.0,0,5,False,False,False,False,False,False,False,False,False
4062,45,0,0,0,7,-1.0,0,2,True,True,False,False,False,True,False,False,False
4063,42,0,0,0,1,-12.0,0,5,True,False,False,True,False,False,False,False,False
4064,24,0,1,0,3,-1.0,1,5,False,False,True,True,False,True,False,False,False
4065,20,1,1,1,2,-1.0,1,8,True,False,True,False,False,False,False,False,False
4066,49,0,0,0,3,0.0,0,4,True,True,False,False,False,True,False,False,False
4067,29,0,0,0,8,149.0,1,9,True,False,False,True,False,True,False,False,False
4068,29,0,0,0,0,0.0,0,2,True,False,False,False,False,False,True,False,False
4069,52,0,0,0,1,-8.0,0,1,False,True,False,False,False,True,False,False,False
4070,37,0,0,0,4,0.0,1,1,True,False,False,True,False,False,True,False,False
4071,26,0,0,0,1,-1.0,0,3,True,False,False,True,False,False,False,False,False
4072,53,0,0,0,15,-1.0,1,1,True,True,False,False,False,False,False,False,False
4073,47,0,0,0,1,-27.0,0,1,True,True,False,False,False,False,True,False,False
4074,38,0,0,0,0,-1.0,1,8,True,False,False,True,False,False,False,False,False
4075,25,0,0,0,1,0.0,0,6,True,False,False,False,False,False,False,False,False
4076,21,1,0,0,1,-1.0,1,10,True,False,True,False,False,False,False,False,False
4077,48,0,0,0,0,0.0,0,1,True,True,False,True,False,False,False,False,False
4078,40,0,0,0,1,-55.0,0,2,False,False,False,False,False,True,False,False,False
4079,24,0,0,0,0,-1.0,0,3,False,False,True,False,False,False,False,False,True
4080,22,0,0,0,0,-1.0,1,4,True,False,True,False,False,False,False,False,False
4081,36,0,0,0,4,,0,8,True,False,False,True,False,False,False,False,False
4082,38,0,0,0,2,0.0,0,2,True,False,False,True,False,True,False,False,False
4083,23,0,0,0,0,0.0,1,3,True,False,True,False,False,False,False,False,True
4084,54,0,0,0,2,-1.0,0,1,True,True,False,True,False,False,False,False,True
4085,24,0,0,0,1,0.0,0,4,True,False,True,False,False,False,True,False,False
4086,44,0,0,0,0,-1.0,1,1,False,False,False,True,False,True,False,False,False
4087,23,0,0,0,2,,1,7,False,False,True,False,False,False,False,False,False
4088,64,0,0,0,0,-1.0,0,1,True,True,False,True,False,True,False,False,False
4089,38,0,0,0,5,-18.0,1,5,True,False,False,True,False,True,False,False,False
4090,45,0,0,0,0,-1.0,0,1,False,True,False,True,False,False,False,False,True
4091,49,0,0,0,1,-1.0,0,5,True,True,False,False,False,False,False,False,False
4092,45,0,0,0,3,,0,7,False,True,False,False,False,False,False,False,False
4093,33,0,0,0,0,-1.0,0,1,True,False,False,True,True,False,False,False,False
4094,44,0,0,0,2,-1.0,0,2,True,False,False,False,False,False,True,False,False
4095,51,0,0,0,3,-1.0,0,1,True,True,False,False,False,False,False,False,False
4096,50,0,0,0,0,0.0,0,1,True,True,False,False,False,False,False,False,False
4097,33,0,2,0,2,-22.0,0,2,True,False,False,True,False,True,False,False,False
4098,54,0,0,0,0,-1.0,0,1,False,True,False,True,False,True,False,False,False
4099,28,0,0,0,3,-1.0,1,5,True,False,False,False,False,False,True,False,False
4100,33,0,0,1,14,-78.0,0,9,True,False,False,False,False,True,False,False,False
4101,42,0,0,0,17,-1.0,1,7,True,False,False,True,False,False,False,False,False
4102,34,0,0,0,3,-1.0,0,1,True,False,False,False,False,True,False,False,False
4103,38,0,0,0,2,-1.0,1,3,True,False,False,False,False,True,False,False,False
4104,21,0,0,0,1,-1.0,1,9,True,False,True,False,False,False,False,False,False
4105,33,0,0,0,5,0.0,0,4,True,False,False,False,False,False,False,False,False
4106,32,0,0,1,9,-1.0,1,7,True,False,False,True,False,False,False,False,False
4107,45,0,0,0,1,0.0,0,1,True,True,False,True,False,True,False,False,False
4108,30,0,0,0,1,-1.0,1,8,True,False,False,False,False,True,False,False,False
4109,29,0,0,0,0,-1.0,0,10,False,False,False,False,False,False,False,False,False
4110,44,0,0,0,3,-86.0,0,3,True,False,False,True,False,False,False,False,False
4111,51,0,0,0,0,-1.0,1,1,False,True,False,True,False,True,False,False,False
4112,28,0,0,0,0,-1.0,0,3,False,False,False,False,False,False,False,False,False
4113,27,0,0,0,1,-1.0,0,3,True,False,False,False,False,True,False,False,False
4114,28,0,0,0,16,-1.0,1,10,True,False,False,False,False,False,True,False,False
4115,30,0,0,0,0,0.0,0,2,False,False,False,False,False,False,False,False,False
4116,32,0,0,0,0,-1.0,0,7,True,False,False,True,False,False,False,False,False
4117,27,0,0,0,5,-1.0,0,4,True,False,False,False,False,True,False,False,False
4118,21,0,0,0,1,-1.0,1,5,True,False,True,False,False,False,True,False,False
4119,21,0,0,0,0,-1.0,0,5,True,False,True,False,False,False,False,False,False
4120,34,0,0,0,0,-1.0,1,3,False,False,False,False,False,True,False,False,False
4121,24,0,0,0,7,-1.0,1,9,True,False,True,False,False,False,False,False,False
4122,32,0,0,0,0,-1.0,0,1,True,False,False,True,False,True,False,False,False
4123,38,0,0,0,5,-1.0,1,6,False,False,False,False,False,True,False,False,False
4124,56,0,0,0,3,-28.0,0,1,True,True,False,True,False,False,False,False,False
4125,44,0,0,0,0,-1.0,0,1,False,False,False,True,False,False,False,False,False
4126,31,0,0,0,1,-1.0,1,5,True,False,False,True,False,False,False,False,False
4127,25,0,0,0,6,-1.0,0,7,False,False,False,False,False,True,False,False,False
4128,20,0,0,0,0,-1.0,0,5,False,False,True,True,False,False,False,False,False
4129,35,0,0,0,1,-1.0,0,5,True,False,False,True,False,False,False,False,False
4130,33,0,0,0,1,-1.0,1,4,True,False,False,False,False,False,False,False,False
4131,24,0,0,0,0,-1.0,0,3,True,False,True,True,False,False,False,False,False
4132,40,0,0,0,2,-7.0,0,2,False,False,False,True,False,False,True,False,False
4133,27,0,0,0,9,0.0,1,9,True,False,False,False,False,False,False,False,False
4134,21,0,0,0,2,-72.0,0,3,False,False,True,True,False,False,False,False,False
4135,38,0,0,0,9,-1.0,1,5,True,False,False,False,False,False,False,False,False
4136,20,0,0,1,0,-1.0,1,6,True,False,True,False,False,True,False,False,False
4137,30,0,0,0,9,-1.0,1,3,True,False,False,False,False,False,False,False,False
4138,36,0,0,0,9,0.0,1,6,True,False,False,False,False,True,False,False,False
4139,23,0,0,0,2,-1.0,1,9,True,False,True,True,False,False,False,False,False
4140,39,0,0,0,21,-1.0,1,10,True,False,False,False,False,False,False,False,False
4141,32,0,0,0,3,,0,6,True,False,False,True,False,False,False,False,False
4142,29,0,0,0,3,-1.0,1,6,True,False,False,False,False,True,False,False,False
4143,58,0,0,0,2,-1.0,1,1,True,True,False,True,False,True,False,False,False
4144,23,0,0,1,2,-1.0,0,7,True,False,True,False,False,False,True,False,False
4145,23,0,0,0,3,-1.0,1,8,True,False,True,True,False,True,False,False,False
4146,68,0,0,0,5,-4.0,0,2,False,True,False,False,False,False,False,False,False
4147,26,0,0,0,2,0.0,0,5,False,False,False,True,False,True,False,False,False
4148,51,0,0,0,0,-1.0,1,4,True,True,False,False,False,False,False,False,False
4149,25,0,0,0,0,-1.0,0,2,True,False,False,True,False,False,False,False,False
4150,40,0,0,0,5,0.0,1,9,True,False,False,False,False,False,False,False,False
4151,51,0,0,0,14,-11.0,0,5,True,True,False,False,False,False,False,False,False
4152,27,0,0,0,2,-1.0,1,5,True,False,False,True,False,False,False,False,False
4153,49,0,0,0,11,-1.0,1,5,True,True,False,True,False,False,False,False,False
4154,36,0,0,0,0,-1.0,0,1,True,False,False,True,False,False,False,False,True
4155,28,0,0,0,5,-76.0,0,7,True,False,False,True,False,True,False,False,False
4156,20,0,0,0,0,-4.0,0,3,True,False,True,False,False,False,False,False,False
4157,21,0,0,0,2,0.0,1,10,True,False,True,False,False,False,False,False,False
4158,31,0,0,0,0,0.0,0,2,False,False,False,False,False,False,False,False,False
4159,57,0,0,0,0,0.0,0,1,True,True,False,True,False,False,False,False,False
4160,61,0,0,0,8,0.0,1,3,False,True,False,False,False,True,False,False,False
4161,35,0,0,0,3,-23.0,1,1,True,False,False,False,False,False,True,False,False
4162,54,0,0,0,3,-1.0,1,6,True,True,False,False,False,False,False,False,False
4163,39,0,0,0,0,-1.0,0,3,True,False,False,False,False,True,False,False,False
4164,24,0,1,0,1,-1.0,0,7,True,False,True,False,False,False,False,False,False
4165,29,0,0,0,0,-1.0,1,4,False,False,False,False,False,False,True,False,False
4166,48,0,0,1,8,-1.0,1,9,True,True,False,False,False,False,False,False,False
4167,30,0,0,1,6,0.0,1,7,True,False,False,True,False,False,False,False,False
4168,26,0,1,0,10,-1.0,1,10,True,False,False,False,False,False,False,False,False
4169,36,0,0,0,2,,0,5,True,False,False,False,False,True,False,False,False
4170,37,0,0,0,12,0.0,1,9,True,False,False,False,False,False,False,False,False
4171,26,0,0,0,4,0.0,1,6,True,False,False,False,False,False,False,False,False
4172,29,0,0,0,7,0.0,1,10,True,False,False,True,False,False,False,False,False
4173,26,0,0,0,1,-1.0,1,6,True,False,False,True,False,False,False,False,False
4174,60,0,0,0,2,0.0,0,1,True,True,False,False,False,False,False,False,False
4175,27,0,0,0,2,-1.0,1,7,True,False,False,False,False,True,False,False,False
4176,41,2,0,0,16,379.0,1,7,True,False,False,False,False,False,False,False,False
4177,22,0,0,1,1,-1.0,0,6,True,False,True,False,False,True,False,False,False
4178,28,0,0,0,3,0.0,0,7,True,False,False,False,False,False,False,False,False
4179,33,0,0,0,13,0.0,1,6,True,False,False,False,False,False,False,False,False
4180,28,0,0,0,2,-1.0,0,2,True,False,False,False,False,False,False,False,False
4181,55,0,0,0,0,-1.0,1,1,True,True,False,True,False,True,False,False,False
4182,21,0,1,0,6,-19.0,1,8,True,False,True,False,False,False,False,False,False
4183,28,0,0,0,2,-1.0,1,3,True,False,False,False,False,False,True,False,False
4184,22,0,0,0,0,-1.0,0,2,False,False,True,True,False,False,True,False,False
4185,29,0,0,0,6,-2.0,1,7,False,False,False,False,False,True,False,False,False
4186,45,0,0,0,5,230.0,0,1,True,True,False,False,False,False,False,False,False
4187,24,0,0,0,2,0.0,1,8,True,False,True,True,False,False,False,False,False
4188,50,0,0,0,12,-22.0,1,1,True,True,False,False,False,False,False,False,False
4189,24,0,0,0,1,-1.0,1,6,True,False,True,True,False,False,False,False,False
4190,47,0,0,0,1,-1.0,0,2,True,True,False,False,False,False,False,False,False
4191,57,0,0,0,1,,0,1,True,True,False,True,False,True,False,False,False
4192,54,0,0,0,6,0.0,0,1,True,True,False,False,False,True,False,False,False
4193,42,0,0,0,0,-1.0,0,2,False,False,False,True,False,True,False,False,False
4194,35,0,0,0,5,-20.0,0,3,True,False,False,False,False,True,False,False,False
4195,30,0,0,0,0,-1.0,1,4,True,False,False,False,False,False,False,False,False
4196,53,0,0,0,1,-1.0,0,1,True,True,False,False,False,True,False,False,False
4197,31,0,0,0,2,-1.0,0,3,False,False,False,True,False,False,False,False,False
4198,83,0,0,0,4,,0,1,True,True,False,False,False,True,False,False,False
4199,46,0,0,0,15,,0,6,True,True,False,False,False,False,True,False,False
4200,31,0,0,0,0,-1.0,1,2,True,False,False,False,False,False,False,False,False
4201,23,0,0,0,4,-1.0,0,10,True,False,True,False,False,False,False,False,True
4202,47,0,0,0,9,-1.0,0,4,True,True,False,False,False,False,False,False,False
4203,31,0,0,0,4,,0,6,True,False,False,False,False,False,True,False,False
4204,50,0,0,0,0,,0,8,True,True,False,True,False,False,False,False,False
4205,24,0,1,0,9,-1.0,1,9,True,False,True,True,False,False,False,False,False
4206,22,0,1,0,2,-1.0,0,9,False,False,True,False,False,False,False,False,False
4207,45,0,0,0,1,-22.0,0,1,True,True,False,True,False,False,True,False,False
4208,30,0,0,0,2,-1.0,0,2,False,False,False,False,False,False,False,False,False
4209,30,0,0,0,5,-1.0,1,8,True,False,False,True,False,False,False,False,True
4210,36,0,0,0,4,,0,2,True,False,False,True,False,False,False,False,False
4211,43,0,0,0,22,-1.0,1,10,False,False,False,True,False,True,False,False,False
4212,50,0,0,0,0,0.0,0,1,True,True,False,True,False,False,False,False,False
4213,24,0,0,0,2,-1.0,1,4,False,False,True,False,False,False,False,False,True
4214,42,0,0,0,3,-3.0,0,5,False,False,False,False,False,True,False,False,False
4215,29,0,0,0,1,-1.0,1,7,False,False,False,False,False,True,False,False,False
4216,28,0,0,0,2,,0,3,False,False,False,False,False,False,True,False,False
4217,31,0,0,0,0,0.0,0,1,True,False,False,True,False,False,True,False,False
4218,25,0,0,0,5,-1.0,1,9,True,False,False,False,False,False,False,False,False
4219,36,0,0,0,4,0.0,0,5,True,False,False,False,False,False,False,False,False
4220,24,0,0,0,1,-1.0,1,5,True,False,True,True,False,False,False,False,False
4221,28,0,0,0,5,0.0,0,5,True,False,False,False,False,True,False,False,False
4222,31,0,0,0,0,-1.0,1,1,True,False,False,True,False,True,False,False,False
4223,23,0,0,0,0,-1.0,0,4,True,False,True,False,False,False,False,False,False
4224,29,0,0,0,4,-1.0,1,6,True,False,False,True,False,True,False,False,False
4225,51,0,0,0,11,-1.0,1,5,True,True,False,True,False,False,False,False,False
4226,34,0,0,0,1,-1.0,0,5,True,False,False,False,False,False,False,False,False
4227,29,0,0,0,12,0.0,1,2,True,False,False,False,False,False,False,False,False
4228,39,0,1,0,13,-1.0,1,10,True,False,False,False,False,False,False,False,False
4229,36,0,0,0,0,0.0,0,2,False,False,False,True,False,False,True,False,False
4230,59,0,0,0,15,-1.0,1,6,True,True,False,True,False,False,False,False,False
4231,23,0,0,2,3,-1.0,1,8,True,False,True,False,False,False,False,False,False
4232,31,0,0,0,15,0.0,0,8,True,False,False,False,False,False,False,False,False
4233,53,0,0,0,0,0.0,0,1,True,True,False,True,False,True,False,False,False
4234,34,0,0,0,12,0.0,0,7,True,False,False,False,False,False,False,False,False
4235,63,0,0,0,1,0.0,0,1,False,True,False,False,False,False,False,False,False
4236,21,0,0,0,0,-1.0,1,4,True,False,True,False,False,False,False,False,True
4237,21,0,0,0,0,0.0,1,7,False,False,True,False,False,False,False,False,False
4238,47,0,0,0,28,-1.0,1,9,True,True,False,False,False,True,False,False,False
4239,34,0,0,0,7,0.0,1,5,True,False,False,False,False,False,False,False,False
4240,43,0,0,0,1,,0,1,True,False,False,True,False,False,False,False,False
4241,58,0,0,0,4,0.0,1,5,True,True,False,False,False,True,False,False,False
4242,40,0,0,0,4,0.0,1,3,False,False,False,False,False,False,True,False,False
4243,36,3,0,0,16,-8.0,1,8,True,False,False,False,False,False,False,False,False
4244,23,0,0,0,0,-1.0,0,4,False,False,True,True,False,False,False,False,False
4245,34,0,0,0,5,-1.0,1,2,True,False,False,False,False,False,False,False,False
4246,56,0,0,0,13,-13.0,0,2,True,True,False,False,False,True,False,False,False
4247,52,0,0,0,0,-6.0,0,1,False,True,False,False,False,True,False,False,False
4248,56,0,0,0,0,-1.0,0,2,True,True,False,False,False,False,False,False,False
4249,37,0,0,0,0,-1.0,0,1,False,False,False,True,False,False,False,False,False
4250,50,0,0,0,0,0.0,0,1,False,True,False,True,False,True,False,False,False
4251,25,0,0,0,1,-1.0,1,2,True,False,False,False,False,False,False,False,False
4252,22,0,0,0,0,-1.0,1,5,True,False,True,False,False,False,False,False,False
4253,43,0,0,0,0,0.0,1,1,False,False,False,True,False,True,False,False,False
4254,30,0,0,0,1,-1.0,0,2,True,False,False,True,False,True,False,False,False
4255,29,0,0,0,0,-1.0,0,1,True,False,False,False,True,False,False,False,False
4256,24,0,0,0,0,-1.0,0,2,True,False,True,False,False,True,False,False,False
4257,29,0,0,0,7,-1.0,1,8,True,False,False,True,False,False,False,False,False
4258,27,0,0,0,3,,0,3,False,False,False,False,False,True,False,False,False
4259,24,0,0,0,0,-2.0,0,4,False,False,True,False,False,True,False,False,False
4260,74,0,0,0,0,-1.0,0,1,False,True,False,False,False,False,False,False,False
4261,27,0,0,1,8,0.0,1,7,True,False,False,True,False,False,False,False,False
4262,37,0,0,0,1,-1.0,1,2,True,False,False,False,False,False,True,False,False
4263,39,0,1,1,8,197.0,1,10,True,False,False,False,False,False,False,False,False
4264,29,0,0,0,5,0.0,0,2,True,False,False,False,False,True,False,False,False
4265,25,0,0,0,0,,1,3,True,False,False,True,False,False,False,False,False
4266,35,0,0,0,5,-1.0,0,3,False,False,False,False,False,False,False,False,False
4267,29,0,0,0,1,-1.0,1,6,True,False,False,True,False,False,False,False,False
4268,36,0,0,0,1,-1.0,0,2,True,False,False,False,False,True,False,False,False
4269,61,0,0,0,13,64.0,1,4,True,True,False,False,False,False,False,False,False
4270,26,0,0,0,2,0.0,0,4,True,False,False,False,False,True,False,False,False
4271,28,0,0,0,1,,0,5,True,False,False,True,False,False,False,False,False
4272,26,0,0,0,1,-1.0,0,5,False,False,False,False,False,False,False,False,False
4273,39,0,1,0,11,-1.0,1,6,False,False,False,False,False,True,False,False,False
4274,22,0,1,0,3,-1.0,1,4,True,False,True,False,False,False,False,False,False
4275,28,0,0,0,0,-1.0,0,3,True,False,False,False,False,True,False,False,False
4276,51,0,0,0,1,-2.0,1,1,True,True,False,False,False,True,False,False,False
4277,35,0,0,0,0,-1.0,0,2,False,False,False,True,False,False,True,False,False
4278,23,0,0,0,0,-1.0,0,2,False,False,True,True,False,False,False,False,False
4279,29,1,2,0,6,0.0,1,6,True,False,False,False,False,False,False,False,False
4280,20,0,0,0,0,-1.0,1,3,True,False,True,False,False,False,False,False,True
4281,24,0,0,2,1,-1.0,1,9,True,False,True,True,False,False,False,False,False
4282,23,0,1,0,2,-1.0,0,4,False,False,True,True,False,False,True,False,False
4283,33,0,0,0,5,-1.0,0,7,False,False,False,False,False,False,False,False,False
4284,21,1,0,0,1,-1.0,1,3,True,False,True,False,False,True,False,False,False
4285,59,0,0,0,3,-3.0,0,1,True,True,False,True,False,True,False,False,False
4286,26,0,0,0,4,0.0,1,4,True,False,False,False,False,True,False,False,False
4287,36,0,0,0,0,,0,1,True,False,False,True,False,True,False,False,False
4288,38,0,0,0,2,-1.0,0,1,True,False,False,False,False,False,False,False,True
4289,19,1,3,2,5,-31.0,1,9,True,False,True,True,False,True,False,False,False
4290,28,0,0,0,2,-1.0,0,8,True,False,False,False,False,False,True,False,False
4291,23,0,0,0,2,-1.0,1,5,True,False,True,False,False,False,True,False,False
4292,21,0,0,2,1,-1.0,1,5,True,False,True,False,False,False,False,False,False
4293,52,0,0,0,0,-1.0,1,1,True,True,False,True,False,False,False,False,False
4294,56,0,0,0,12,-1.0,1,5,True,True,False,False,False,False,False,False,False
4295,40,0,0,0,1,-1.0,0,4,True,False,False,True,False,True,False,False,False
4296,48,0,0,0,8,-26.0,1,4,False,True,False,True,False,True,False,False,False
4297,24,0,1,2,2,561.0,0,6,True,False,True,True,False,False,False,False,False
4298,26,0,0,0,0,-1.0,0,4,False,False,False,False,False,False,False,False,False
4299,59,0,0,0,5,,0,6,True,True,False,True,False,False,False,False,False
4300,66,0,0,0,1,-14.0,1,1,True,True,False,False,False,True,False,False,False
4301,54,0,0,0,6,-1.0,0,4,False,True,False,False,False,False,False,False,False
4302,31,0,0,0,4,-1.0,1,7,True,False,False,True,False,True,False,False,False
4303,34,0,0,0,0,-1.0,0,3,True,False,False,False,False,True,False,False,False
4304,25,0,0,0,9,-1.0,1,9,True,False,False,False,False,False,False,False,False
4305,47,0,0,0,2,-7.0,0,4,True,True,False,False,False,True,False,False,False
4306,51,0,0,1,12,-1.0,1,8,True,True,False,False,False,False,False,False,False
4307,25,0,0,0,1,-23.0,0,3,True,False,False,False,False,True,False,False,False
4308,25,0,0,0,0,-1.0,1,2,True,False,False,False,False,False,False,False,True
4309,31,0,0,0,2,-1.0,1,2,False,False,False,False,False,False,False,False,False
4310,44,0,0,0,2,367.0,1,1,True,False,False,False,False,False,True,False,False
4311,36,0,0,0,1,-1.0,0,2,True,False,False,False,False,True,False,False,False
4312,77,0,0,0,3,,0,1,True,True,False,False,False,True,False,False,False
4313,49,0,0,0,0,0.0,0,1,True,True,False,True,False,True,False,False,False
4314,31,0,0,0,0,-1.0,0,7,True,False,False,False,False,False,False,False,False
4315,30,0,0,1,1,-1.0,0,3,True,False,False,False,False,True,False,False,False
4316,29,1,0,0,3,-1.0,1,9,True,False,False,False,False,False,False,False,False
4317,53,0,0,0,6,-1.0,1,5,False,True,False,False,False,True,False,False,False
4318,21,0,1,0,1,-1.0,1,9,True,False,True,False,False,False,False,False,False
4319,21,0,0,0,0,-1.0,0,4,True,False,True,False,False,False,False,False,False
4320,27,0,0,0,1,0.0,1,5,False,False,False,False,False,False,False,False,False
4321,65,0,0,0,0,-1.0,0,1,False,True,False,False,False,False,False,False,False
4322,59,0,0,0,0,-1.0,0,1,False,True,False,True,False,True,False,False,False
4323,59,0,0,0,0,-1.0,0,1,True,True,False,True,False,False,False,False,False
4324,24,0,0,0,0,-1.0,0,7,True,False,True,True,False,False,False,False,False
4325,40,0,0,0,0,0.0,0,1,True,False,False,False,False,False,False,False,False
4326,51,0,0,0,0,-1.0,1,1,True,True,False,False,False,False,False,False,False
4327,34,1,0,0,10,-1.0,1,9,True,False,False,False,False,False,False,False,False
4328,30,0,0,0,1,0.0,1,2,True,False,False,False,False,False,True,False,False
4329,52,0,0,0,1,-1.0,0,1,True,True,False,False,False,False,False,False,False
4330,29,0,0,0,1,-39.0,1,4,True,False,False,False,False,True,False,False,False
4331,24,0,0,0,15,-31.0,1,9,True,False,True,False,False,False,False,False,False
4332,38,0,0,0,2,-1.0,1,3,True,False,False,False,False,False,False,False,False
4333,22,0,0,0,0,-6.0,0,8,False,False,True,False,False,False,False,False,False
4334,43,0,0,0,0,-1.0,0,5,True,False,False,False,False,False,False,False,False
4335,32,0,0,0,5,0.0,1,9,True,False,False,False,False,True,False,False,False
4336,55,0,0,0,0,-1.0,0,1,True,True,False,False,False,False,False,False,False
4337,26,0,0,0,2,-1.0,0,2,True,False,False,False,False,False,False,False,False
4338,23,0,0,1,1,-1.0,0,2,True,False,True,True,False,True,False,False,False
4339,47,0,0,0,0,-1.0,0,1,False,True,False,False,False,False,False,False,True
4340,28,0,0,0,1,-1.0,1,2,True,False,False,True,False,True,False,False,False
4341,27,0,0,0,0,0.0,1,2,True,False,False,False,False,False,True,False,False
4342,61,0,0,0,2,-1.0,1,4,True,True,False,False,False,False,True,False,False
4343,26,0,0,0,0,-1.0,0,2,True,False,False,False,False,False,False,False,False
4344,41,0,0,0,1,-38.0,0,1,True,False,False,True,False,False,True,False,False
4345,28,0,0,0,1,0.0,1,5,False,False,False,True,False,True,False,False,False
4346,43,0,0,0,0,-1.0,1,5,True,False,False,False,False,False,False,False,False
4347,30,0,0,0,3,225.0,0,4,True,False,False,False,False,True,False,False,False
4348,33,0,0,0,21,-6.0,1,7,True,False,False,True,False,False,False,False,False
4349,21,0,0,1,0,-1.0,0,3,True,False,True,True,False,True,False,False,False
4350,32,0,0,1,0,-1.0,0,1,False,False,False,True,False,True,False,False,False
4351,22,0,0,0,1,0.0,1,4,True,False,True,False,False,False,False,False,False
4352,51,0,0,0,3,0.0,0,1,True,True,False,False,False,False,False,False,False
4353,20,0,0,1,2,-1.0,1,10,True,False,True,False,False,False,False,False,False
4354,35,0,0,0,2,-1.0,0,3,True,False,False,False,False,True,False,False,False
4355,37,0,0,0,3,-1.0,0,1,False,False,False,False,False,False,False,False,False
4356,28,0,0,0,0,-2.0,1,7,True,False,False,True,False,False,False,False,False
4357,41,0,0,0,3,-1.0,1,5,True,False,False,True,False,True,False,False,False
4358,24,0,0,0,0,-1.0,1,8,True,False,True,True,False,False,False,False,False
4359,33,0,0,0,3,-1.0,0,4,False,False,False,True,False,False,False,False,False
4360,25,0,0,0,4,-102.0,1,8,True,False,False,False,False,False,False,False,False
4361,30,0,0,0,4,-1.0,0,6,False,False,False,False,False,True,False,False,False
4362,20,0,0,0,1,0.0,1,7,True,False,True,False,False,False,False,False,False
4363,42,0,0,0,1,-10.0,0,1,False,False,False,False,False,False,False,False,False
4364,40,0,0,0,15,-1.0,1,7,False,False,False,False,False,False,False,False,False
4365,39,0,0,0,0,-1.0,1,4,True,False,False,False,False,False,False,False,False
4366,21,0,0,0,0,0.0,0,7,True,False,True,False,False,False,False,False,False
4367,39,0,0,0,2,-2.0,1,2,True,False,False,False,False,True,False,False,False
4368,24,0,0,0,0,0.0,0,2,True,False,True,False,False,True,False,False,False
4369,41,0,0,0,0,-1.0,0,1,True,False,False,False,False,False,False,False,False
4370,39,0,0,0,1,-1.0,0,4,True,False,False,False,False,False,False,False,False
4371,24,0,0,0,3,-1.0,0,8,False,False,True,False,False,False,False,False,False
4372,24,0,0,0,1,-23.0,0,4,False,False,True,False,False,False,False,False,False
4373,29,0,0,0,0,-1.0,1,2,True,False,False,True,False,False,False,False,False
4374,39,0,0,0,35,-45.0,0,10,True,False,False,False,False,False,False,False,False
4375,25,0,0,0,2,-12.0,1,5,True,False,False,True,False,True,False,False,False
4376,23,0,0,0,0,-1.0,1,6,False,False,True,False,False,True,False,False,False
4377,22,0,0,1,1,0.0,1,10,True,False,True,False,False,False,False,False,False
4378,26,0,0,0,4,-1.0,1,7,False,False,False,True,False,False,False,False,True
4379,26,0,3,0,3,-1.0,1,9,True,False,False,True,False,False,False,False,False
4380,24,0,0,0,3,-1.0,1,6,False,False,True,True,False,False,False,False,False
4381,44,0,0,0,0,-1.0,0,5,True,False,False,True,False,False,False,False,False
4382,36,0,0,0,1,-19.0,1,2,True,False,False,False,False,True,False,False,False
4383,39,0,0,0,10,-1.0,1,8,True,False,False,False,False,True,False,False,False
4384,42,0,0,0,0,-1.0,0,4,True,False,False,False,False,True,False,False,False
4385,45,0,0,0,1,-2.0,0,1,True,True,False,True,False,True,False,False,False
4386,25,0,1,0,7,-1.0,1,10,True,False,False,False,False,False,False,False,False
4387,28,0,0,0,7,606.0,0,9,False,False,False,False,False,True,False,False,False
4388,33,0,0,0,0,-1.0,0,2,True,False,False,False,False,True,False,False,False
4389,25,0,0,0,0,-1.0,0,3,True,False,False,True,False,True,False,False,False
4390,32,0,1,0,5,-10.0,0,4,True,False,False,False,False,False,False,False,False
4391,23,0,0,0,0,-1.0,0,7,True,False,True,False,False,False,False,False,False
4392,39,0,0,0,0,-1.0,0,5,True,False,False,True,False,True,False,False,False
4393,27,0,0,0,12,-1.0,1,8,True,False,False,False,False,False,False,False,False
4394,35,0,0,0,4,-1.0,0,7,False,False,False,True,False,True,False,False,False
4395,23,0,0,0,1,-58.0,0,5,True,False,True,False,False,False,False,False,False
4396,38,0,0,0,0,0.0,0,1,False,False,False,True,False,False,False,False,False
4397,30,0,0,0,4,-10.0,0,2,True,False,False,False,False,False,False,False,False
4398,30,0,0,0,1,-1.0,0,5,True,False,False,False,False,True,False,False,False
4399,30,0,0,0,0,0.0,0,8,False,False,False,True,False,True,False,False,False
4400,26,1,1,0,18,-1.0,1,10,True,False,False,False,False,False,False,False,False
4401,31,0,0,0,2,-1.0,0,2,True,False,False,False,False,False,False,False,False
